app.js:7174 📦 [DATABASE STARTUP] Inspección de data-bundle.json
app.js:883 🏎️ [SPEED MATH] arcaninehisui | Speed Base: 90 | EV/IV Calc: 125 | Habilidad/Objeto/Viento Afín(Mod): 1 | VELOCIDAD FINAL: 125
app.js:1204 💥 [DAMAGE MATH] excadrillmega usa Ironhead vs azumarill | BP: 80 | Atk: 189 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 87 - 102
app.js:1204 💥 [DAMAGE MATH] excadrillmega usa Earthquake vs azumarill | BP: 100 | Atk: 189 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(0.75) | Rango: 81 - 95
app.js:1204 💥 [DAMAGE MATH] excadrillmega usa Rapidspin vs azumarill | BP: 50 | Atk: 189 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 37 - 43
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Solarbeam vs kingambit | BP: 120 | Atk: 183 / Def: 105 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 39 - 47
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Weatherball vs kingambit | BP: 50 | Atk: 183 / Def: 105 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 17 - 20
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Airslash vs kingambit | BP: 75 | Atk: 183 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 37 - 44
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Scorchingsands vs kingambit | BP: 70 | Atk: 183 / Def: 105 | Modificadores: STAB(1), Efectividad(2), Clima(1), Spread(1) | Rango: 94 - 111
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs kingambit | BP: 95 | Atk: 101 / Def: 105 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 53 - 63
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs excadrillmega | BP: 95 | Atk: 101 / Def: 85 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 32 - 38
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs kingambit | BP: 90 | Atk: 147 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(0.75) | Rango: 27 - 32
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs kingambit | BP: 90 | Atk: 147 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs excadrillmega | BP: 90 | Atk: 147 / Def: 85 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(0.75) | Rango: 33 - 39
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs excadrillmega | BP: 90 | Atk: 147 / Def: 85 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 44 - 52
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs kingambit | BP: 75 | Atk: 136 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 28 - 33
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs kingambit | BP: 50 | Atk: 136 / Def: 105 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 12 - 15
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs kingambit | BP: 90 | Atk: 136 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs excadrillmega | BP: 75 | Atk: 136 / Def: 85 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 69 - 82
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs excadrillmega | BP: 50 | Atk: 136 / Def: 85 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 15 - 18
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs excadrillmega | BP: 90 | Atk: 136 / Def: 85 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs kingambit | BP: 40 | Atk: 81 / Def: 140 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 7 - 9
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs kingambit | BP: 110 | Atk: 81 / Def: 140 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 19 - 22
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs excadrillmega | BP: 40 | Atk: 81 / Def: 120 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 17 - 20
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs excadrillmega | BP: 110 | Atk: 81 / Def: 120 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 44 - 52
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs kingambit | BP: 40 | Atk: 162 / Def: 140 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 14 - 16
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs kingambit | BP: 90 | Atk: 162 / Def: 140 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 60 - 71
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs kingambit | BP: 85 | Atk: 162 / Def: 140 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 28 - 33
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs excadrillmega | BP: 40 | Atk: 162 / Def: 120 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 32 - 38
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs excadrillmega | BP: 90 | Atk: 162 / Def: 120 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 35 - 41
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs excadrillmega | BP: 85 | Atk: 162 / Def: 120 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 66 - 78
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs charizardmegay | BP: 40 | Atk: 162 / Def: 98 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 39 - 46
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs charizardmegay | BP: 90 | Atk: 162 / Def: 98 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 43 - 50
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs charizardmegay | BP: 85 | Atk: 162 / Def: 98 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 81 - 95
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs whimsicott | BP: 40 | Atk: 162 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 9 - 10
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs whimsicott | BP: 90 | Atk: 162 / Def: 105 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 80 - 94
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs whimsicott | BP: 85 | Atk: 162 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 19 - 22
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs farigiraf | BP: 40 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 21 - 25
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs farigiraf | BP: 90 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 93 - 109
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs farigiraf | BP: 85 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 44 - 51
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs venusaur | BP: 40 | Atk: 162 / Def: 103 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 9 - 11
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs venusaur | BP: 90 | Atk: 162 / Def: 103 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 40 - 48
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs venusaur | BP: 85 | Atk: 162 / Def: 103 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 19 - 22
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs aegislash | BP: 40 | Atk: 162 / Def: 160 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 12 - 14
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs aegislash | BP: 90 | Atk: 162 / Def: 160 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 26 - 31
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs aegislash | BP: 85 | Atk: 162 / Def: 160 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 25 - 29
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs azumarill | BP: 40 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 9 - 11
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs azumarill | BP: 90 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 84 - 99
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs azumarill | BP: 85 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 19 - 23
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Solarbeam vs azumarill | BP: 120 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(2), Clima(1), Spread(1) | Rango: 167 - 197
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Weatherball vs azumarill | BP: 50 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 35 - 42
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Airslash vs azumarill | BP: 75 | Atk: 183 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 79 - 93
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Scorchingsands vs azumarill | BP: 70 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 49 - 58
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs azumarill | BP: 95 | Atk: 101 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 56 - 66
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs azumarill | BP: 90 | Atk: 147 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(0.75) | Rango: 57 - 67
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs azumarill | BP: 90 | Atk: 147 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 76 - 90
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs azumarill | BP: 75 | Atk: 136 / Def: 100 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 119 - 140
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs azumarill | BP: 50 | Atk: 136 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 27 - 31
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs azumarill | BP: 90 | Atk: 136 / Def: 100 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 142 - 167
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs azumarill | BP: 40 | Atk: 81 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 20 - 24
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs azumarill | BP: 110 | Atk: 81 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 52 - 61
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs azumarill | BP: 40 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 9 - 11
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs azumarill | BP: 90 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 84 - 99
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs azumarill | BP: 85 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(0.5), Spread(1) | Rango: 19 - 23
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs charizardmegay | BP: 65 | Atk: 173 / Def: 98 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 66 - 78
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs charizardmegay | BP: 100 | Atk: 173 / Def: 98 | Modificadores: STAB(1.5), Efectividad(4), Clima(1), Spread(1) | Rango: 406 - 478
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs charizardmegay | BP: 100 | Atk: 173 / Def: 98 | Modificadores: STAB(1), Efectividad(0), Clima(1), Spread(0.75) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs whimsicott | BP: 65 | Atk: 173 / Def: 105 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 31 - 36
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs whimsicott | BP: 100 | Atk: 173 / Def: 105 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 94 - 111
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs whimsicott | BP: 100 | Atk: 173 / Def: 105 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(0.75) | Rango: 23 - 27
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs farigiraf | BP: 65 | Atk: 173 / Def: 90 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 145 - 170
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs farigiraf | BP: 100 | Atk: 173 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 110 - 129
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs farigiraf | BP: 100 | Atk: 173 / Def: 90 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(0.75) | Rango: 55 - 64
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs venusaur | BP: 65 | Atk: 173 / Def: 103 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 63 - 75
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs venusaur | BP: 100 | Atk: 173 / Def: 103 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 96 - 113
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs venusaur | BP: 100 | Atk: 173 / Def: 103 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(0.75) | Rango: 48 - 56
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs aegislash | BP: 65 | Atk: 173 / Def: 160 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 83 - 98
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs aegislash | BP: 100 | Atk: 173 / Def: 160 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 31 - 37
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs aegislash | BP: 100 | Atk: 173 / Def: 160 | Modificadores: STAB(1), Efectividad(2), Clima(1), Spread(0.75) | Rango: 63 - 74
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Knockoff vs azumarill | BP: 65 | Atk: 173 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 32 - 38
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Stoneedge vs azumarill | BP: 100 | Atk: 173 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 99 - 117
app.js:1204 💥 [DAMAGE MATH] tyranitar usa Earthquake vs azumarill | BP: 100 | Atk: 173 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(0.75) | Rango: 49 - 58
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Solarbeam vs tyranitar | BP: 120 | Atk: 183 / Def: 120 | Modificadores: STAB(1), Efectividad(2), Clima(1), Spread(1) | Rango: 140 - 165
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Weatherball vs tyranitar | BP: 50 | Atk: 183 / Def: 120 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 15 - 17
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Airslash vs tyranitar | BP: 75 | Atk: 183 / Def: 120 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 33 - 39
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Scorchingsands vs tyranitar | BP: 70 | Atk: 183 / Def: 120 | Modificadores: STAB(1), Efectividad(2), Clima(1), Spread(1) | Rango: 83 - 97
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs tyranitar | BP: 95 | Atk: 101 / Def: 120 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 94 - 111
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs tyranitar | BP: 90 | Atk: 147 / Def: 120 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(0.75) | Rango: 24 - 28
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs tyranitar | BP: 90 | Atk: 147 / Def: 120 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs tyranitar | BP: 75 | Atk: 136 / Def: 120 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 100 - 118
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs tyranitar | BP: 50 | Atk: 136 / Def: 120 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 11 - 13
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs tyranitar | BP: 90 | Atk: 136 / Def: 120 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 29 - 35
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs tyranitar | BP: 40 | Atk: 81 / Def: 130 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 8 - 9
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs tyranitar | BP: 110 | Atk: 81 / Def: 130 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 20 - 24
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs tyranitar | BP: 40 | Atk: 162 / Def: 130 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 30 - 35
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs tyranitar | BP: 90 | Atk: 162 / Def: 130 | Modificadores: STAB(1.5), Efectividad(2), Clima(1), Spread(1) | Rango: 130 - 154
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs tyranitar | BP: 85 | Atk: 162 / Def: 130 | Modificadores: STAB(1.5), Efectividad(2), Clima(0.5), Spread(1) | Rango: 61 - 72
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Solarbeam vs arcaninehisui | BP: 120 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 83 - 98
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Weatherball vs arcaninehisui | BP: 50 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 17 - 21
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Airslash vs arcaninehisui | BP: 75 | Atk: 183 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 39 - 46
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Scorchingsands vs arcaninehisui | BP: 70 | Atk: 183 / Def: 100 | Modificadores: STAB(1), Efectividad(4), Clima(1), Spread(1) | Rango: 198 - 233
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs arcaninehisui | BP: 95 | Atk: 101 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 28 - 33
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs arcaninehisui | BP: 90 | Atk: 147 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(0.75) | Rango: 28 - 33
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs arcaninehisui | BP: 90 | Atk: 147 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 76 - 90
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs arcaninehisui | BP: 75 | Atk: 136 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 59 - 70
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs arcaninehisui | BP: 50 | Atk: 136 / Def: 100 | Modificadores: STAB(1), Efectividad(0.5), Clima(1), Spread(1) | Rango: 13 - 15
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs arcaninehisui | BP: 90 | Atk: 136 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 35 - 41
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs arcaninehisui | BP: 40 | Atk: 81 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 20 - 24
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs arcaninehisui | BP: 110 | Atk: 81 / Def: 100 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 52 - 61
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs arcaninehisui | BP: 40 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(4), Clima(0.5), Spread(1) | Rango: 77 - 91
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs arcaninehisui | BP: 90 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 42 - 49
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs arcaninehisui | BP: 85 | Atk: 162 / Def: 100 | Modificadores: STAB(1.5), Efectividad(4), Clima(0.5), Spread(1) | Rango: 159 - 187
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Solarbeam vs farigiraf | BP: 120 | Atk: 183 / Def: 90 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 92 - 109
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Weatherball vs farigiraf | BP: 50 | Atk: 183 / Def: 90 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 39 - 46
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Airslash vs farigiraf | BP: 75 | Atk: 183 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 88 - 103
app.js:1204 💥 [DAMAGE MATH] charizardmegay usa Scorchingsands vs farigiraf | BP: 70 | Atk: 183 / Def: 90 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 54 - 64
app.js:1204 💥 [DAMAGE MATH] whimsicott usa Moonblast vs farigiraf | BP: 95 | Atk: 101 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 62 - 73
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Hypervoice vs farigiraf | BP: 90 | Atk: 147 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(0.75) | Rango: 63 - 75
app.js:1204 💥 [DAMAGE MATH] farigiraf usa Psychic vs farigiraf | BP: 90 | Atk: 147 / Def: 90 | Modificadores: STAB(1.5), Efectividad(0.5), Clima(1), Spread(1) | Rango: 42 - 50
app.js:1204 💥 [DAMAGE MATH] venusaur usa Gigadrain vs farigiraf | BP: 75 | Atk: 136 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 66 - 77
app.js:1204 💥 [DAMAGE MATH] venusaur usa Weatherball vs farigiraf | BP: 50 | Atk: 136 / Def: 90 | Modificadores: STAB(1), Efectividad(1), Clima(1), Spread(1) | Rango: 29 - 35
app.js:1204 💥 [DAMAGE MATH] venusaur usa Sludgebomb vs farigiraf | BP: 90 | Atk: 136 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 78 - 92
app.js:1204 💥 [DAMAGE MATH] aegislash usa Shadowsneak vs farigiraf | BP: 40 | Atk: 81 / Def: 90 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] aegislash usa Poltergeist vs farigiraf | BP: 110 | Atk: 81 / Def: 90 | Modificadores: STAB(1.5), Efectividad(0), Clima(1), Spread(1) | Rango: 0 - 0
app.js:1204 💥 [DAMAGE MATH] azumarill usa Aquajet vs farigiraf | BP: 40 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 21 - 25
app.js:1204 💥 [DAMAGE MATH] azumarill usa Playrough vs farigiraf | BP: 90 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(1), Spread(1) | Rango: 93 - 109
app.js:1204 💥 [DAMAGE MATH] azumarill usa Liquidation vs farigiraf | BP: 85 | Atk: 162 / Def: 90 | Modificadores: STAB(1.5), Efectividad(1), Clima(0.5), Spread(1) | Rango: 44 - 51
app.js:883 🏎️ [SPEED MATH] farigiraf | Speed Base: 60 | EV/IV Calc: 72 | Habilidad/Objeto/Viento Afín(Mod): 1 | VELOCIDAD FINAL: 72
app.js:3985 🤖 [QUICK COMBOS] Seleccionando Top 3 recomendaciones
